theme_key	name	nameable	rationale	n_members	kind	example_node	checks_failed	model	prompt_version	status
97dee3ee001028f5	Skeletal ossification and growth plate development	true	Overlapped with siblings 'Skeletal mineralization and matrix glycosylation' and 'Skeletal, craniofacial and appendage morphogenesis'; narrowed to focus on ossification and growth plate processes distinct from matrix glycosylation and craniofacial morphogenesis.	20	internal	n0639		claude-sonnet-5	name-v2	current
9805cd69cdbb5186	Mitotic spindle assembly	true	Overlapped with sibling 'Mitotic and meiotic chromosome segregation' on chromosome segregation; narrowed to focus solely on spindle assembly, distinguishing it from the chromosome segregation sibling.	9	leaf	n0347		claude-sonnet-5	name-v2	current
982ae7553b91875d	Trace mineral metabolism and transport	true	Overlapped with sibling 'Vitamin and cofactor transport and metabolism' and other metal/ion siblings; narrowed to trace minerals specifically.	12	internal	n0215		claude-sonnet-5	name-v2	current
984962eff3f87927	Gustatory and mechanosensory taste perception	true	Overlapped with parent 'Sensory perception'; specifying taste and oral mechanosensation distinguishes it from general sensory perception and situates it under oro-gastric sensation.	9	internal	n0217		claude-sonnet-5	name-v2	current
98c1cb76a95c243a	Endothelial control of leukocyte adhesion	true	Distinct from parents (broader adhesion/tissue homeostasis and barrier/quiescence themes) and from siblings (smooth muscle, differentiation, hemostasis, integrin adhesion), specifically naming endothelial regulation of leukocyte adhesion.	9	internal	n0076		claude-sonnet-5	name-v2	current
98d7751d4e9d2a40	Photoreceptor and pigmentation biology	true	No siblings to collide with, and it is already distinct from its parent, which covers broader sensory receptor mechanisms; this theme specifically addresses photoreceptor and pigmentation biology.	19	internal	n0513		claude-sonnet-5	name-v2	current
99382fc19a07a04d	Nucleocytoplasmic RNA and protein trafficking	true	Repeated 'nuclear gene expression' from the parent name; narrowing to the trafficking-specific aspect distinguishes it from the parent and from the sibling's proliferation/transcription focus.	119	internal	n0649		claude-sonnet-5	name-v2	current
999b6f2410dbfec9	IL-1 and TNF-driven inflammatory signaling	true	Too similar to sibling 'Innate inflammatory cytokine signalling' and 'Innate pattern recognition and cytokine-driven inflammation'; narrowing to specific cytokine pathway family distinguishes it.	12	internal	n0720		claude-sonnet-5	name-v2	current
99a27c9c7065e7a7	Leukocyte trafficking to inflamed tissue	true	Name is distinct from parent and sibling; it specifically covers trafficking to inflamed tissue, not the general adhesion/recruitment parent nor the chemotaxis/migration sibling.	14	internal	n0088		claude-sonnet-5	name-v2	current
99a92dd9618b851b	Steroid hormone and fatty acid hydroxylation pathways	true	Distinct from parent and siblings; refers specifically to CYP-mediated hydroxylation of steroids and fatty acids, unlike the other metabolic/signalling themes.	13	internal	n0760	in_range;pathways	claude-sonnet-5	name-v2	current
99b04f922f693420	Mitotic spindle cytoskeletal organization	true	Repeated the parent's scope; narrowing to spindle-specific organization distinguishes it from sibling's focus on cortical polarity.	12	internal	n0733		claude-sonnet-5	name-v2	current
99e9fa5ba5883c07	Nephron development and patterning	true	All members concern nephron formation, segmentation and patterning within kidney morphogenesis, broader than renal tract morphogenesis alone by including nephron-specific patterning and epithelial development.	11	internal	n0323		claude-sonnet-5	name-v2	current
9a35df7829602dc6	PINK1-Parkin mitophagy pathway	true	Too close to parent 'Mitophagy pathways' and indistinguishable from sibling 'Receptor-mediated mitophagy'; narrowed to the ubiquitin-dependent PINK1-Parkin mechanism.	8	internal	n0011		claude-sonnet-5	name-v2	current
9a937c24f783983b	Insulin and incretin secretion	true	Name is distinct from both siblings due to inclusion of incretin secretion, which neither sibling covers, and differs from the parent's broader systemic scope.	8	internal	n0263		claude-sonnet-5	name-v2	current
9b111101c97bf431	Checkpoint-driven phase transitions	true	Distinguishes from parent's general checkpoint control theme and siblings by focusing on the transition mechanism itself rather than division (sibling) or specific G1/S checkpoint (sibling).	12	internal	n0106		claude-sonnet-5	name-v2	current
9b19817debb202b1	TGF-beta/BMP-SMAD signalling	true	Name is distinct from parent and no siblings exist to collide with.	6	internal	n0042		claude-sonnet-5	name-v2	current
9bb8066f9557fd94	Viral entry and ER protein targeting	true	Too vague and overlaps conceptually with parent 'Viral entry and protein targeting to the ER membrane'; renamed to specify the actual mechanism distinguishing it from immune-signalling siblings.	23	internal	n0230		claude-sonnet-5	name-v2	current
9c1e474785d19fce	Growth cone filopodial guidance	true	Sharpened to reflect the parent's filopodial/lamellipodial focus, distinguishing it as the guidance-specific application rather than general axon guidance.	6	leaf	n0134		claude-sonnet-5	name-v2	current
9ce3704f72738c12	Nucleotide biosynthesis and ATP homeostasis	true	Overlapped with 'Nucleotide and phosphate metabolism' and 'Nucleotide and phosphoinositide metabolism' siblings; narrowed to biosynthesis and ATP energy charge regulation to distinguish it.	17	internal	n0535		claude-sonnet-5	name-v2	current
9dc90f2550037f95	Hypoxia-driven vascular remodelling	true	Overlapped heavily with sibling 'Vascular injury response and wound healing'; narrowing to hypoxia-driven remodelling distinguishes it.	16	internal	n0663		claude-sonnet-5	name-v2	current
9dd760df44b33e26	Mitotic chromosome segregation	true	All children concern the mechanics and fidelity of segregating chromosomes during mitosis; broader terms like cell division or genome stability would exceed what the children share.	20	internal	n0124		claude-sonnet-5	name-v1	superseded
9df8139c438449cf	Glycosylase-mediated base excision	true	Repeated the parent name exactly; specifying the glycosylase-mediated mechanism distinguishes this theme from the broader base excision repair and oxidative DNA damage response parent.	11	internal	n0462		claude-sonnet-5	name-v2	current
9e4f214355d3d287	Monoamine signalling in behaviour and locomotion	true	No siblings to collide with, and the name is more specific than its parent by focusing on monoamine signalling in behaviour and locomotion.	16	internal	n0686		claude-sonnet-5	name-v2	current
9e939a6ef17e57f1	Endoderm epithelial cell fate specification	true	Overlaps heavily with siblings 'Endoderm-derived epithelial organ development', 'Endoderm-derived organ morphogenesis and differentiation', and 'Endoderm lineage specification and derivative development'; narrowed to focus on cell fate/specification aspect rather than organ development/morphogenesis.	11	internal	n0355		claude-sonnet-5	name-v2	current
9ee9dc90364cde0a	Nitrogen excretion and urea cycle	true	Overlapped with sibling 'Amino acid and sulfur compound metabolism' on amino acid scope; narrowed to nitrogen disposal pathways specific to this theme's members.	24	internal	n0597		claude-sonnet-5	name-v2	current
9f08945ae4cf2d66		false	The members span host defense against pathogens (neutrophil killing, phagocytic oxidants, symbiont response), pathogen nutrient acquisition from the host (iron and metal assimilation, energy metabolism manipulation), and unrelated small-molecule handling (lactone metabolism, ascorbic acid response, iron import), which share no single biological process tighter than 'host-microbe interactions and metabolism'.	8	leaf	n0591		claude-sonnet-5	name-v2	current
9f809f47f10a26c4	Monoamine metabolism and transport	true	Distinct from parent (which covers conjugation metabolism broadly) and sibling (xenobiotic biotransformation/conjugation/transport); this theme specifically concerns monoamine metabolism and transport, a different substrate class.	10	internal	n0006		claude-sonnet-5	name-v2	current
9fb068481bbd404f	Epithelial organ morphogenesis	true	Covers branching morphogenesis plus ectodermal differentiation, tube formation, and respiratory system development, all involving shaping of epithelial organs from progenitor cells into structured tissues.	9	internal	n0647		claude-sonnet-5	name-v2	current
9fc44a0b468f6473	Triglyceride-rich lipoprotein remodeling and clearance	true	Distinct from parent 'LDL and VLDL particle remodeling' (broader lipoprotein class covering triglyceride-rich particles like chylomicrons and their remnants) and from sibling 'Intestinal lipid and cholesterol absorption', which covers a different process entirely.	7	leaf	n0015		claude-sonnet-5	name-v2	current
9fe62670c692b1e0	B lymphocyte identity and adaptive humoral immunity	true	Name distinguishes B lymphocyte identity/humoral immunity from parent's broader scope and from sibling's focus on lymphocyte development/activation.	22	internal	n0625	in_range	claude-sonnet-5	name-v2	current
9fece3e926305184	Glycoconjugate and carbohydrate metabolism	true	Children and members converge on carbohydrate handling and its conjugation to proteins/lipids across ECM, transport, Golgi/lysosomal processing, and post-translational modification, plus a transporter defect affecting related solute handling.	61	internal	n0288		claude-sonnet-5	name-v2	current
a040939db935252d	Glycerophospholipid biosynthesis	true	Distinct from parents (glycerolipid/sphingolipid biosynthesis, phospholipid/lipid droplet metabolism) and sibling (phospholipid/lipid droplet homeostasis), clearly specifying glycerophospholipid biosynthesis.	5	leaf	n0194		claude-sonnet-5	name-v2	current
a072988da2f5de36	Mammary gland development	true	Overlapped with parent's hormone signalling scope and sibling 'Steroid hormone response'; narrowed to the tissue-specific developmental process distinct from general hormone signaling.	6	leaf	n0129		claude-sonnet-5	name-v2	current
a0858f71aa197828	Wound healing and fibrotic remodelling	true	Distinct from parent (broader injury response/repair) and sibling (coagulation factor disorders); already specific to fibrotic/wound remodeling processes.	4	leaf	n0991		claude-sonnet-5	name-v1	superseded
a0c0451b919fccc9	Galactose metabolism	true	Overlapped with sibling 'Glycan and glycolipid biosynthesis and degradation' which already covers glycan metabolism; narrowing to galactose distinguishes this theme.	15	internal	n0305		claude-sonnet-5	name-v2	current
a0d36c003141b50a	AU-rich element mediated mRNA stability	true	Overlaps closely with sibling 'mRNA decay and turnover' since both concern mRNA lifetime; narrowing to the specific stabilization mechanism distinguishes it from decay-focused sibling.	9	internal	n0294		claude-sonnet-5	name-v2	current
a10310cc055cfd2d	Endothelial barrier and quiescence maintenance	true	Overlapped with sibling 'Vascular wall remodelling' and parent's remodeling focus; renamed to emphasize homeostatic endothelial function rather than structural remodeling.	18	internal	n0787		claude-sonnet-5	name-v2	current
